date,beepno,beeptime,Relaxed,Down,Irritated,Satisfied,Lonely,Anxious,Enthusiastic,Suspicious,Cheerful,Guilty,Indecisive,Strong,Restless,Agitated,Worrying,Concentration
7/4/13,2,10:08,5,-1,1,6,-1,-1,5,1,5,-1,1,5,1,1,1,5
7/4/13,3,11:56,5,0,3,5,0,0,4,2,5,0,1,5,2,3,1,5
7/4/13,4,12:28,5,0,2,5,0,0,4,1,5,0,1,5,2,2,1,5
7/4/13,9,20:07,5,0,2,5,0,0,4,1,5,0,2,5,2,1,1,5
7/4/13,10,21:40,5,0,3,5,0,0,5,1,1,0,1,5,2,2,1,5
8/4/13,1,8:41,5,0,3,4,0,0,4,1,4,0,2,4,2,3,2,5
8/4/13,2,9:32,4,1,4,4,0,0,4,2,4,0,2,4,3,3,1,5
8/4/13,3,10:44,5,0,1,5,0,0,5,1,5,0,1,5,2,2,1,5
8/4/13,6,15:59,4,0,3,5,0,0,4,1,5,0,1,5,2,3,1,5
8/4/13,7,17:57,5,-1,2,6,0,0,5,1,5,0,1,5,2,2,1,5
8/4/13,8,19:28,5,-1,2,5,-1,-1,5,1,5,-1,1,5,1,1,1,5
8/4/13,9,20:25,5,0,1,5,0,0,5,1,5,0,2,5,2,2,1,5
8/4/13,10,21:32,5,0,2,5,0,0,4,1,5,0,2,4,2,2,1,5
